 time            v(vspike)      
 2.55941194e-01 -1.18382384e-04 
 2.56041194e-01  1.18258796e-04 
 2.56136322e-01 -1.17930581e-04 
 2.56231318e-01  1.17011843e-04 
 2.56314679e-01 -1.16304353e-04 
 2.56414679e-01  1.16258347e-04 
 2.56514679e-01 -1.16367599e-04 
 2.56614679e-01  1.17376317e-04 
 2.56713961e-01 -1.18974929e-04 
 2.56813961e-01  1.18823178e-04 
 2.56913961e-01 -1.18226901e-04 
 2.57013961e-01  1.18467228e-04 
 2.57113961e-01 -1.21070931e-04 
 2.57151630e-01  1.23594683e-04 
 2.57181992e-01 -1.24118426e-04 
 2.57211037e-01  1.23203426e-04 
 2.57237874e-01 -1.21754536e-04 
 2.57268203e-01  1.20606120e-04 
 2.57298091e-01 -1.20038319e-04 
 2.57316613e-01  1.20044557e-04 
 2.57333735e-01 -1.19708515e-04 
 2.57347468e-01  1.19491751e-04 
 2.57360852e-01 -1.19228032e-04 
 2.57372888e-01  1.19253980e-04 
 2.57383745e-01 -1.19135009e-04 
 2.57393749e-01  1.19117188e-04 
 2.57405500e-01 -1.18952594e-04 
 2.57419004e-01  1.19014889e-04 
 2.57432973e-01 -1.18986142e-04 
 2.57460910e-01  1.19008214e-04 
 2.57486314e-01 -1.18760238e-04 
 2.57510078e-01  1.18704117e-04 
 2.57557607e-01 -1.18939304e-04 
 2.57608441e-01  1.19869798e-04 
 2.57654679e-01 -1.20207705e-04 
 2.57735301e-01  1.19988766e-04 
 2.57824577e-01 -1.18998397e-04 
 2.57910471e-01  1.20827331e-04 
 2.57951146e-01 -1.24624671e-04 
 2.57969308e-01  1.30948493e-04 
 2.57981666e-01 -8.04252718e-05 
 2.57984755e-01  1.18188820e-04 
 2.57990934e-01  1.05468436e-03 
 2.57991404e-01  1.31620785e-03 
 2.57992344e-01  2.21145866e-03 
 2.57992580e-01  2.60728456e-03 
 2.57993050e-01  4.57932085e-03 
 2.57993057e-01  4.64253782e-03 
 2.57993073e-01  4.78659152e-03 
 2.57993103e-01  5.21405738e-03 
 2.57993111e-01  5.37379298e-03 
 2.57993126e-01  5.76705625e-03 
 2.57993130e-01  5.89812631e-03 
 2.57993138e-01  6.19905081e-03 
 2.57993153e-01  7.22068093e-03 
 2.57993156e-01  7.57299787e-03 
 2.57993163e-01  8.50403793e-03 
 2.57993166e-01  9.18890076e-03 
 2.57993172e-01  1.18773993e-02 
 2.57993173e-01  1.27423269e-02 
 2.57993176e-01  1.51570995e-02 
 2.57993177e-01  1.72913277e-02 
 2.57993179e-01  2.80587763e-02 
 2.57993181e-01  5.02939213e-02 
 2.57993183e-01  1.08903729e-01 
 2.57993184e-01  1.77205502e-01 
 2.57993184e-01  3.01655923e-01 
 2.57993185e-01  6.16771411e-01 
 2.57993186e-01  1.07494423e+00 
 2.57993186e-01  1.43272726e+00 
 2.57993186e-01  1.69221145e+00 
 2.57993187e-01  1.91904910e+00 
 2.57993187e-01  2.08040414e+00 
 2.57993187e-01  2.22667105e+00 
 2.57993187e-01  2.34840933e+00 
 2.57993187e-01  2.46059204e+00 
 2.57993187e-01  2.56468354e+00 
 2.57993187e-01  2.72041642e+00 
 2.57993187e-01  2.84663411e+00 
 2.57993187e-01  2.99950832e+00 
 2.57993187e-01  3.15069057e+00 
 2.57993187e-01  3.34031947e+00 
 2.57993187e-01  3.53517339e+00 
 2.57993187e-01  3.77326507e+00 
 2.57993188e-01  4.02050133e+00 
 2.57993188e-01  4.41746209e+00 
 2.57993188e-01  4.65960088e+00 
 2.57993188e-01  4.80570041e+00 
 2.57993188e-01  4.89805508e+00 
 2.57993189e-01  4.94164075e+00 
 2.57993189e-01  4.98032111e+00 
 2.57993190e-01  4.99465448e+00 
 2.57993191e-01  4.99810407e+00 
 2.57993193e-01  4.99942375e+00 
 2.57993194e-01  4.99994408e+00 
 2.57993196e-01  5.00004403e+00 
 2.57993198e-01  5.00010973e+00 
 2.57993202e-01  5.00009408e+00 
 2.57993208e-01  5.00011466e+00 
 2.57993219e-01  5.00009404e+00 
 2.57993232e-01  5.00011310e+00 
 2.57993242e-01  5.00009092e+00 
 2.57993251e-01  5.00010560e+00 
 2.57993260e-01  5.00007894e+00 
 2.57993268e-01  5.00006109e+00 
 2.57993280e-01  4.99994980e+00 
 2.57993285e-01  4.99996388e+00 
 2.57993291e-01  4.99995002e+00 
 2.57993298e-01  4.99996422e+00 
 2.57993305e-01  4.99994952e+00 
 2.57993315e-01  4.99996483e+00 
 2.57993326e-01  4.99994910e+00 
 2.57993342e-01  4.99996529e+00 
 2.57993364e-01  4.99994892e+00 
 2.57993396e-01  4.99996564e+00 
 2.57993443e-01  4.99994900e+00 
 2.57993527e-01  4.99996609e+00 
 2.57993647e-01  4.99994950e+00 
 2.57993854e-01  4.99996698e+00 
 2.57994169e-01  4.99995086e+00 
 2.57994688e-01  4.99996911e+00 
 2.57995555e-01  4.99995425e+00 
 2.57996932e-01  4.99997408e+00 
 2.57999458e-01  4.99996195e+00 
 2.58003860e-01  4.99998493e+00 
 2.58011372e-01  4.99997586e+00 
 2.58018981e-01  4.99999720e+00 
 2.58026588e-01  4.99998382e+00 
 2.58041803e-01  5.00000354e+00 
 2.58072232e-01  4.99998950e+00 
 2.58126184e-01  5.00000590e+00 
 2.58186660e-01  4.99998463e+00 
 2.58240800e-01  4.99995397e+00 
 2.58297689e-01  4.98514520e+00 
 2.58330003e-01  2.99443104e-05 
 2.58345377e-01 -2.95818843e-05 
 2.58360410e-01  2.94772650e-05 
 2.58360922e-01  3.81982028e-08 
 2.58361385e-01  5.90232390e-08 
 2.58361526e-01  4.16840996e-08 
 2.58361601e-01  5.54044265e-08 
 2.58361655e-01  4.28073721e-08 
 2.58361717e-01  5.56236735e-08 
 2.58361790e-01  4.24918774e-08 
 2.58361937e-01  5.57522193e-08 
 2.58362229e-01  4.23350878e-08 
 2.58362814e-01  5.56215033e-08 
 2.58363983e-01  4.19803779e-08 
 2.58366322e-01  5.49115292e-08 
 2.58370999e-01  4.05119781e-08 
 2.58379999e-01  5.17884144e-08 
 2.58395389e-01  3.31066184e-08 
 2.58426167e-01  4.16283104e-08 
 2.58453890e-01  2.23371803e-08 
 2.58483887e-01  4.58263325e-08 
 2.58519213e-01  1.72775853e-08 
 2.58578712e-01  4.59080767e-08 
 2.58633949e-01  1.81651115e-08 
 2.58685852e-01  4.47492962e-08 
 2.58744660e-01  1.17144931e-08 
 2.58788004e-01  3.95147772e-08 
 2.58826531e-01  1.56257299e-08 
 2.58858097e-01  5.03555607e-08 
 2.58887986e-01  7.77531644e-09 
 2.58917064e-01  6.28489510e-08 
 2.58934123e-01  1.22787857e-08 
 2.58950954e-01  5.65696095e-08 
 2.58963271e-01  1.48353371e-09 
 2.58973183e-01  4.29784103e-08 
 2.58985950e-01  1.02214911e-08 
 2.58996864e-01  5.54544396e-08 
 2.59009264e-01  1.72492838e-08 
 2.59021428e-01  5.67339062e-08 
 2.59033920e-01  9.92420892e-09 
 2.59045927e-01  6.31166004e-08 
 2.59054815e-01  1.55804380e-08 
 2.59064338e-01  5.62092214e-08 
 2.59076036e-01  6.40069183e-09 
 2.59086581e-01  5.31414478e-08 
 2.59105286e-01  1.32796319e-09 
 2.59127323e-01  5.27151136e-08 
 2.59140627e-01  1.38297765e-08 
 2.59153679e-01  4.29634808e-08 
 2.59177031e-01  6.03783378e-09 
 2.59194311e-01  2.99931037e-08 
 2.59213579e-01  1.26761029e-08 
 2.59232642e-01  4.77846866e-08 
 2.59253899e-01  2.13850347e-08 
 2.59275064e-01  5.01912677e-08 
 2.59298512e-01  2.48421383e-08 
 2.59312964e-01  5.86388708e-08 
 2.59328014e-01  1.46701832e-08 
 2.59340287e-01  4.86673771e-08 
 2.59352827e-01  1.96680964e-08 
 2.59371594e-01  4.92254494e-08 
 2.59389457e-01  1.98981423e-08 
 2.59410581e-01  4.28892460e-08 
 2.59428155e-01  1.74936220e-08 
 2.59444877e-01  5.14787270e-08 
 2.59456300e-01  2.45572875e-08 
 2.59468239e-01  5.42002309e-08 
 2.59480004e-01  2.05385891e-08 
 2.59487722e-01  2.74957862e-08 
 2.59496288e-01  1.84336350e-08 
 2.59505161e-01  3.93618789e-08 
 2.59512059e-01  2.82880414e-08 
 2.59520745e-01  3.93732320e-08 
 2.59529196e-01  2.11836137e-08 
 2.59538863e-01  3.82731293e-08 
 2.59552159e-01  2.48008718e-08 
 2.59564330e-01  3.16420039e-08 
 2.59574250e-01  1.57461207e-08 
 2.59586203e-01  4.10436030e-08 
 2.59596980e-01  2.41219760e-08 
 2.59607956e-01  3.02629975e-08 
 2.59619719e-01  2.10390693e-08 
 2.59630726e-01  4.49307251e-08 
 2.59641237e-01  2.15459720e-08 
 2.59655932e-01  3.80948025e-08 
 2.59671052e-01  1.06069729e-08 
 2.59687015e-01  3.53114477e-08 
 2.59707102e-01  2.14143826e-08 
 2.59724082e-01  4.51996141e-08 
 2.59741055e-01  8.74938188e-09 
 2.59758026e-01  4.02342234e-08 
 2.59776029e-01  2.15654396e-08 
 2.59794577e-01  4.96085303e-08 
 2.59814233e-01  1.98771232e-08 
 2.59845983e-01  5.08086046e-08 
 2.59880910e-01  9.10458976e-09 
 2.59937101e-01  4.27995729e-08 
 2.59967844e-01  8.89159571e-09 
 2.59998050e-01  7.03976442e-08 
 2.60017980e-01  1.79694604e-08 
 2.60039418e-01  6.06432777e-08 
 2.60058282e-01  7.01059837e-09 
 2.60076724e-01  6.81336103e-08 
 2.60097174e-01 -7.07191164e-09 
 2.60127181e-01  6.06989982e-08 
 2.60155940e-01 -5.81447033e-09 
 2.60180897e-01  6.09115259e-08 
 2.60211838e-01  9.72224678e-09 
 2.60233558e-01  7.52329701e-08 
 2.60258091e-01  4.79327413e-09 
 2.60293675e-01  7.31199499e-08 
 2.60326786e-01 -7.22399587e-09 
 2.60364310e-01  7.23201187e-08 
 2.60439357e-01 -1.68797348e-08 
 2.60484937e-01  6.98033162e-08 
 2.60526228e-01 -1.29417221e-09 
 2.60558219e-01  8.01960357e-08 
 2.60583247e-01 -2.19488789e-10 
 2.60606405e-01  6.62676958e-08 
 2.60634772e-01 -9.60471009e-09 
 2.60667515e-01  5.38170362e-08 
 2.60697816e-01 -4.25934894e-09 
 2.60722449e-01  7.10559286e-08 
 2.60746852e-01 -1.29926202e-08 
 2.60769360e-01  7.27507604e-08 
 2.60795552e-01 -6.03317718e-09 
 2.60814803e-01  8.69389478e-08 
 2.60835054e-01 -1.48644238e-08 
 2.60853597e-01  7.92138958e-08 
 2.60872483e-01 -8.69855124e-09 
 2.60890549e-01  8.45699032e-08 
 2.60907177e-01 -1.71222440e-08 
 2.60923581e-01  7.03697926e-08 
 2.60944620e-01 -2.17612527e-08 
 2.60969855e-01  7.89432956e-08 
 2.60986694e-01 -6.80946167e-09 
 2.61006466e-01  8.16161437e-08 
 2.61025717e-01 -1.69922585e-08 
 2.61050471e-01  7.83908954e-08 
 2.61076487e-01 -1.75731103e-08 
 2.61096372e-01  9.23651105e-08 
 2.61118153e-01 -2.31924211e-08 
 2.61145380e-01  8.35257815e-08 
 2.61173350e-01 -3.11155889e-08 
 2.61200625e-01  8.90190900e-08 
 2.61224205e-01 -4.03419997e-08 
 2.61247431e-01  1.08087169e-07 
 2.61265861e-01 -2.92577370e-08 
 2.61284549e-01  1.00024357e-07 
 2.61317528e-01 -2.93313802e-08 
 2.61344859e-01  9.17087676e-08 
 2.61366181e-01 -3.93312263e-08 
 2.61385839e-01  1.13907530e-07 
 2.61404388e-01 -3.89948317e-08 
 2.61426567e-01  1.10318903e-07 
 2.61442297e-01 -5.85047128e-08 
 2.61457467e-01  1.29606382e-07 
 2.61473397e-01 -7.36163984e-08 
 2.61492655e-01  1.33914750e-07 
 2.61520420e-01 -7.20036303e-08 
 2.61548432e-01  1.27308924e-07 
 2.61591152e-01 -6.67776593e-08 
 2.61646792e-01  1.31054736e-07 
 2.61700679e-01 -7.56451234e-08 
 2.61763849e-01  1.23767775e-07 
 2.61816722e-01 -5.56956602e-08 
 2.61867600e-01  1.37623978e-07 
 2.61911496e-01 -6.82703040e-08 
 2.61946953e-01  1.20052890e-07 
 2.61987887e-01 -6.38289372e-08 
 2.62027853e-01  1.33560275e-07 
 2.62083916e-01 -5.41073844e-08 
 2.62132437e-01  1.28306273e-07 
 2.62181481e-01 -6.71658299e-08 
 2.62217604e-01  1.18299630e-07 
 2.62251068e-01 -5.45181045e-08 
 2.62295996e-01  1.16046881e-07 
 2.62357546e-01 -5.45790950e-08 
 2.62422521e-01  1.18583011e-07 
 2.62493344e-01 -5.04802497e-08 
 2.62580414e-01  1.14256080e-07 
 2.62680414e-01 -4.83854472e-08 
 2.62780414e-01  1.07896720e-07 
 2.62877887e-01 -6.06662846e-08 
 2.62949133e-01  1.19419860e-07 
 2.63033925e-01 -4.44923077e-08 
 2.63107419e-01  1.20312896e-07 
 2.63199002e-01 -5.28101789e-08 
 2.63287907e-01  1.09554263e-07 
 2.63387907e-01 -6.09545754e-08 
 2.63484483e-01  1.27130823e-07 
 2.63571712e-01 -6.28941818e-08 
 2.63641786e-01  1.30578636e-07 
 2.63713476e-01 -4.94415522e-08 
 2.63770332e-01  1.23232921e-07 
 2.63827198e-01 -6.20586262e-08 
 2.63875647e-01  1.23169391e-07 
 2.63922426e-01 -5.20588091e-08 
 2.63966186e-01  1.19648096e-07 
 2.64008844e-01 -6.25382731e-08 
 2.64050057e-01  1.16313718e-07 
 2.64126658e-01 -6.58312590e-08 
 2.64176667e-01  1.24644503e-07 
 2.64223966e-01 -4.50618748e-08 
 2.64277318e-01  1.17239941e-07 
 2.64328108e-01 -5.01584440e-08 
 2.64394681e-01  1.13163517e-07 
 2.64494681e-01 -6.08114822e-08 
 2.64594681e-01  1.12364548e-07 
 2.64673100e-01 -4.27693921e-08 
 2.64754601e-01  1.17500288e-07 
 2.64854601e-01 -4.36873032e-08 
 2.64954232e-01  1.13122369e-07 
 2.65054232e-01 -4.60748715e-08 
 2.65154232e-01  1.08104072e-07 
 2.65254232e-01 -4.48556114e-08 
 2.65354232e-01  1.04839826e-07 
 2.65454232e-01 -5.19707027e-08 
 2.65554232e-01  1.14524932e-07 
 2.65654232e-01 -5.21450841e-08 
 2.65754232e-01  1.18664844e-07 
 2.65854232e-01 -4.72476287e-08 
 2.65954232e-01  1.14723821e-07 
 2.66054232e-01 -5.26786149e-08 
 2.66154232e-01  1.12835942e-07 
 2.66254232e-01 -6.41970890e-08 
 2.66332759e-01  1.24624993e-07 
 2.66423576e-01 -5.09692233e-08 
 2.66493424e-01  1.19684167e-07 
 2.66574561e-01 -5.98213249e-08 
 2.66663403e-01  1.27700700e-07 
 2.66745998e-01 -5.97674382e-08 
 2.66824536e-01  1.17846334e-07 
 2.66924536e-01 -5.97933880e-08 
 2.67014630e-01  1.26322271e-07 
 2.67114630e-01 -5.18008974e-08 
 2.67197054e-01  1.21268633e-07 
 2.67272806e-01 -6.22248161e-08 
 2.67346529e-01  1.07782665e-07 
 2.67401374e-01 -4.68356963e-08 
 2.67457825e-01  1.21945688e-07 
 2.67514089e-01 -4.96334348e-08 
 2.67569159e-01  1.10994238e-07 
 2.67619413e-01 -5.92883061e-08 
 2.67667090e-01  1.23865382e-07 
 2.67726855e-01 -5.91915025e-08 
 2.67811489e-01  1.24102828e-07 
 2.67910553e-01 -7.05288939e-08 
 2.68000957e-01  1.18236163e-07 
 2.68061950e-01 -4.47044627e-08 
 2.68130016e-01  1.18443705e-07 
 2.68185054e-01 -4.17173580e-08 
 2.68238993e-01  1.22135748e-07 
 2.68295745e-01 -5.66523760e-08 
 2.68332003e-01  1.12681575e-07 
 2.68368713e-01 -4.21069032e-08 
 2.68400465e-01  1.16567190e-07 
 2.68418166e-01 -2.32943790e-08 
 2.68435305e-01  8.61783260e-08 
 2.68454429e-01 -2.51430879e-08 
 2.68478708e-01  8.41354292e-08 
 2.68509408e-01 -3.27522152e-08 
 2.68559900e-01  8.81271949e-08 
 2.68617728e-01 -2.74570410e-08 
 2.68711962e-01  9.57548058e-08 
 2.68787573e-01 -2.50715206e-08 
 2.68857225e-01  8.37462260e-08 
 2.68912777e-01 -2.53188389e-08 
 2.68967228e-01  9.41001872e-08 
 2.69038360e-01 -2.84585159e-08 
 2.69113791e-01  9.39745707e-08 
 2.69189418e-01 -2.75829819e-08 
 2.69259269e-01  8.24148055e-08 
 2.69314391e-01 -3.75421768e-08 
 2.69366911e-01  1.01946159e-07 
 2.69421674e-01 -3.01808153e-08 
 2.69481140e-01  1.00684996e-07 
 2.69539878e-01 -4.78965038e-08 
 2.69584419e-01  1.02972358e-07 
 2.69630634e-01 -3.57806485e-08 
 2.69689240e-01  9.98954480e-08 
 2.69752724e-01 -3.08848909e-08 
 2.69812136e-01  1.03194673e-07 
 2.69871799e-01 -4.61170181e-08 
 2.69931762e-01  7.92113492e-08 
 2.69958301e-01  1.13739561e-07 
 2.69974647e-01  1.09106450e-05 
 2.69984084e-01  3.57640762e-04 
 2.69987305e-01  2.63667252e-03 
 2.69987473e-01  3.17294794e-03 
 2.69987515e-01  3.34529236e-03 
 2.69987598e-01  3.79005023e-03 
 2.69987619e-01  3.94382461e-03 
 2.69987661e-01  4.31430732e-03 
 2.69987672e-01  4.43402441e-03 
 2.69987693e-01  4.70914865e-03 
 2.69987735e-01  5.73186260e-03 
 2.69987742e-01  6.04316529e-03 
 2.69987756e-01  6.94048940e-03 
 2.69987763e-01  7.68150949e-03 
 2.69987765e-01  7.94095002e-03 
 2.69987768e-01  8.54608607e-03 
 2.69987776e-01  1.08189373e-02 
 2.69987777e-01  1.14163059e-02 
 2.69987779e-01  1.29409791e-02 
 2.69987781e-01  1.59965062e-02 
 2.69987783e-01  1.91556721e-02 
 2.69987785e-01  2.77814412e-02 
 2.69987786e-01  4.22884073e-02 
 2.69987787e-01  7.88723692e-02 
 2.69987788e-01  1.36511831e-01 
 2.69987789e-01  2.10521830e-01 
 2.69987790e-01  4.09914268e-01 
 2.69987791e-01  6.83045686e-01 
 2.69987791e-01  1.07683483e+00 
 2.69987791e-01  1.37876620e+00 
 2.69987792e-01  1.72853167e+00 
 2.69987792e-01  1.93940956e+00 
 2.69987792e-01  2.10280398e+00 
 2.69987792e-01  2.24193458e+00 
 2.69987792e-01  2.35794822e+00 
 2.69987792e-01  2.47171629e+00 
 2.69987792e-01  2.57226115e+00 
 2.69987792e-01  2.71959230e+00 
 2.69987792e-01  2.88143374e+00 
 2.69987792e-01  3.08142831e+00 
 2.69987793e-01  3.29543546e+00 
 2.69987793e-01  3.49914733e+00 
 2.69987793e-01  3.70398113e+00 
 2.69987793e-01  3.95625858e+00 
 2.69987793e-01  4.31635407e+00 
 2.69987793e-01  4.57813635e+00 
 2.69987793e-01  4.75019332e+00 
 2.69987794e-01  4.86035030e+00 
 2.69987794e-01  4.91933046e+00 
 2.69987794e-01  4.96736585e+00 
 2.69987795e-01  4.99173363e+00 
 2.69987796e-01  4.99707329e+00 
 2.69987797e-01  4.99897716e+00 
 2.69987799e-01  4.99971185e+00 
 2.69987801e-01  5.00001834e+00 
 2.69987802e-01  5.00006937e+00 
 2.69987805e-01  5.00011670e+00 
 2.69987809e-01  5.00009142e+00 
 2.69987817e-01  5.00011750e+00 
 2.69987834e-01  5.00009034e+00 
 2.69987847e-01  5.00011413e+00 
 2.69987857e-01  5.00008238e+00 
 2.69987868e-01  5.00009821e+00 
 2.69987877e-01  5.00000519e+00 
 2.69987886e-01  4.99996943e+00 
 2.69987892e-01  4.99994506e+00 
 2.69987899e-01  4.99996889e+00 
 2.69987906e-01  4.99994576e+00 
 2.69987919e-01  4.99996841e+00 
 2.69987936e-01  4.99994620e+00 
 2.69987963e-01  4.99996817e+00 
 2.69988005e-01  4.99994647e+00 
 2.69988067e-01  4.99996847e+00 
 2.69988164e-01  4.99994706e+00 
 2.69988299e-01  4.99996913e+00 
 2.69988486e-01  4.99994803e+00 
 2.69988796e-01  4.99997050e+00 
 2.69989275e-01  4.99995019e+00 
 2.69990029e-01  4.99997368e+00 
 2.69991255e-01  4.99995500e+00 
 2.69993682e-01  4.99998142e+00 
 2.69998537e-01  4.99996740e+00 
 2.70008246e-01  4.99999758e+00 
 2.70022714e-01  4.99998274e+00 
 2.70046317e-01  5.00000748e+00 
 2.70079434e-01  4.99998787e+00 
 2.70116355e-01  5.00000892e+00 
 2.70147132e-01  4.99998717e+00 
 2.70182292e-01  5.00000619e+00 
 2.70216492e-01  4.99997706e+00 
 2.70255597e-01  4.99994639e+00 
 2.70296170e-01  4.99853109e+00 
 2.70313936e-01  4.97141599e+00 
 2.70314567e-01  4.96574687e+00 
 2.70315827e-01  4.94347778e+00 
 2.70316460e-01  4.91682346e+00 
 2.70316599e-01  4.90665434e+00 
 2.70316876e-01  4.87200383e+00 
 2.70317033e-01  4.82675441e+00 
 2.70317182e-01  4.70737705e+00 
 2.70317363e-01  4.27361358e+00 
 2.70317429e-01  3.92783841e+00 
 2.70317471e-01  3.44434693e+00 
 2.70317495e-01  2.49159328e+00 
 2.70317503e-01  1.97625577e+00 
 2.70317506e-01  1.71046092e+00 
 2.70317508e-01  1.56769325e+00 
 2.70317510e-01  1.33182881e+00 
 2.70317511e-01  1.19193276e+00 
 2.70317512e-01  1.03429035e+00 
 2.70317515e-01  8.53220597e-01 
 2.70317517e-01  7.37534450e-01 
 2.70317520e-01  6.42670421e-01 
 2.70317524e-01  5.59942872e-01 
 2.70317530e-01  4.29665135e-01 
 2.70317532e-01  3.71444502e-01 
 2.70317536e-01  2.70005689e-01 
 2.70317538e-01  2.15157488e-01 
 2.70317539e-01  1.68886816e-01 
 2.70317540e-01  1.23291386e-01 
 2.70317541e-01  8.24068998e-02 
 2.70317542e-01  4.31440429e-02 
 2.70317543e-01  1.93135999e-02 
 2.70317544e-01  4.77272768e-03 
 2.70317545e-01  2.80624478e-03 
 2.70317546e-01  5.08966212e-04 
 2.70317547e-01  1.13279273e-03 
 2.70317549e-01 -2.37714483e-04 
 2.70317551e-01  5.65314388e-04 
 2.70317554e-01 -4.26666765e-04 
 2.70317556e-01  4.34592396e-04 
 2.70317560e-01 -4.31981539e-04 
 2.70317565e-01  4.06855000e-04 
 2.70317573e-01 -4.20097034e-04 
 2.70317587e-01  4.03824591e-04 
 2.70317600e-01 -4.10471599e-04 
 2.70317613e-01  4.01071185e-04 
 2.70317625e-01 -4.02945772e-04 
 2.70317638e-01  3.96771993e-04 
 2.70317651e-01 -3.96484850e-04 
 2.70317663e-01  3.91719810e-04 
 2.70317675e-01 -3.90404195e-04 
 2.70317687e-01  3.86275069e-04 
 2.70317699e-01 -3.84529740e-04 
 2.70317711e-01  3.80721931e-04 
 2.70317723e-01 -3.78781559e-04 
 2.70317735e-01  3.75143976e-04 
 2.70317747e-01 -3.73125910e-04 
 2.70317759e-01  3.69587696e-04 
 2.70317771e-01 -3.67549953e-04 
 2.70317786e-01  3.64534071e-04 
 2.70317802e-01 -3.63222549e-04 
 2.70317821e-01  3.60784812e-04 
 2.70317843e-01 -3.60022198e-04 
 2.70317870e-01  3.58122368e-04 
 2.70317904e-01 -3.57901104e-04 
 2.70317949e-01  3.56444914e-04 
 2.70318014e-01 -3.56768148e-04 
 2.70318112e-01  3.55581554e-04 
 2.70318307e-01 -3.56597730e-04 
 2.70318696e-01  3.55269620e-04 
 2.70319475e-01 -3.54848797e-04 
 2.70321034e-01  3.54557129e-04 
 2.70324151e-01 -3.53527188e-04 
 2.70329705e-01  3.52237767e-04 
 2.70340815e-01 -3.49491353e-04 
 2.70363034e-01  3.45527835e-04 
 2.70393011e-01 -3.41788808e-04 
 2.70420773e-01  3.39861307e-04 
 2.70453130e-01 -3.38241693e-04 
 2.70496728e-01  3.37484932e-04 
 2.70537782e-01 -3.37198877e-04 
 2.70584466e-01  3.37030497e-04 
 2.70617796e-01 -3.36806353e-04 
 2.70650398e-01  3.37047064e-04 
 2.70675667e-01 -3.37517578e-04 
 2.70694069e-01  3.38302558e-04 
 2.70712135e-01 -3.38807493e-04 
 2.70728697e-01  3.40113847e-04 
 2.70746378e-01 -3.39356977e-04 
 2.70766634e-01  3.39937103e-04 
 2.70779275e-01 -3.40272820e-04 
 2.70790776e-01  3.40613168e-04 
 2.70801739e-01 -3.40579916e-04 
 2.70813758e-01  3.40670499e-04 
 2.70826378e-01 -3.40629225e-04 
 2.70839631e-01  3.40848709e-04 
 2.70853367e-01 -3.40852397e-04 
 2.70880838e-01  3.40881153e-04 
 2.70907391e-01 -3.40620515e-04 
 2.70931892e-01  3.40705714e-04 
 2.70969555e-01 -3.40707292e-04 
 2.71025407e-01  3.41264512e-04 
 2.71086769e-01 -3.42750557e-04 
 2.71186769e-01  3.46983865e-04 
 2.71254959e-01 -3.48481883e-04 
 2.71354959e-01  3.48801770e-04 
 2.71438581e-01 -3.47439259e-04 
 2.71535031e-01  3.43138706e-04 
 2.71599938e-01 -3.40872916e-04 
 2.71678315e-01  3.40652907e-04 
 2.71778315e-01 -3.41449120e-04 
 2.71878315e-01  3.43564194e-04 
 2.71978315e-01 -3.46153166e-04 
 2.72078315e-01  3.46008791e-04 
 2.72178315e-01 -3.45555709e-04 
 2.72278315e-01  3.46115657e-04 
 2.72378315e-01 -3.43146382e-04 
 2.72478315e-01  3.40067852e-04 
 2.72578315e-01 -3.38491032e-04 
 2.72678315e-01  3.38471432e-04 
 2.72778315e-01 -3.41111702e-04 
 2.72869944e-01  3.47818408e-04 
 2.72942242e-01 -3.51754805e-04 
 2.73019130e-01  3.51750391e-04 
 2.73119130e-01 -3.57886144e-04 
 2.73185011e-01  3.66325709e-04 
 2.73264100e-01 -3.58836903e-04 
 2.73339325e-01  3.49329578e-04 
 2.73404446e-01 -3.44962629e-04 
 2.73478132e-01  3.41183183e-04 
 2.73528074e-01 -3.37946153e-04 
 2.73562212e-01  3.38574450e-04 
 2.73594005e-01 -3.39224584e-04 
 2.73613371e-01  3.40073350e-04 
 2.73632083e-01 -3.40445419e-04 
 2.73652739e-01  3.40867029e-04 
 2.73668771e-01 -3.40991642e-04 
 2.73686991e-01  3.41112253e-04 
 2.73700001e-01 -3.41004216e-04 
 2.73712323e-01  3.41319950e-04 
 2.73728194e-01 -3.41735401e-04 
 2.73743858e-01  3.42223251e-04 
 2.73765181e-01 -3.42367726e-04 
 2.73786189e-01  3.43193372e-04 
 2.73825004e-01 -3.42912553e-04 
 2.73856761e-01  3.43671751e-04 
 2.73888270e-01 -3.43759865e-04 
 2.73924040e-01  3.43894011e-04 
 2.73957745e-01 -3.44047546e-04 
 2.73995428e-01  3.43661116e-04 
 2.74021393e-01 -3.43011085e-04 
 2.74046316e-01  3.43362326e-04 
 2.74066231e-01 -3.44066010e-04 
 2.74096608e-01  3.45745279e-04 
 2.74127240e-01 -3.47070779e-04 
 2.74169574e-01  3.47430836e-04 
 2.74254242e-01 -3.43852398e-04 
 2.74312444e-01  3.41161708e-04 
 2.74357957e-01 -3.40557977e-04 
 2.74403217e-01  3.42401399e-04 
 2.74451322e-01 -3.45523455e-04 
 2.74499647e-01  3.47235489e-04 
 2.74550927e-01 -3.46021045e-04 
 2.74621804e-01  3.43585084e-04 
 2.74721804e-01 -3.41394922e-04 
 2.74821804e-01  3.40328001e-04 
