 time            v(vin)          v(vdata)       
 4.61995066e-01  1.43204774e+00  2.23860531e+00 
 4.61995067e-01  1.43206296e+00  2.23845724e+00 
 4.61995070e-01  1.43209338e+00  2.23812886e+00 
 4.61995074e-01  1.43215424e+00  2.23715076e+00 
 4.61995076e-01  1.43218013e+00  2.23654918e+00 
 4.61995079e-01  1.43221585e+00  2.23527869e+00 
 4.61995080e-01  1.43223507e+00  2.23426883e+00 
 4.61995082e-01  1.43225404e+00  2.23278965e+00 
 4.61995083e-01  1.43227194e+00  2.23057657e+00 
 4.61995084e-01  1.43228687e+00  2.22786412e+00 
 4.61995085e-01  1.43229636e+00  2.22571797e+00 
 4.61995086e-01  1.43231107e+00  2.22221181e+00 
 4.61995087e-01  1.43232258e+00  2.21953152e+00 
 4.61995087e-01  1.43232838e+00  2.21816699e+00 
 4.61995088e-01  1.43233183e+00  2.21736666e+00 
 4.61995088e-01  1.43233406e+00  2.21684305e+00 
 4.61995088e-01  1.43233557e+00  2.21648583e+00 
 4.61995088e-01  1.43233684e+00  2.21617718e+00 
 4.61995088e-01  1.43233797e+00  2.21590009e+00 
 4.61995088e-01  1.43233886e+00  2.21567724e+00 
 4.61995088e-01  1.43233957e+00  2.21550257e+00 
 4.61995088e-01  1.43234040e+00  2.21529528e+00 
 4.61995088e-01  1.43234125e+00  2.21508042e+00 
 4.61995088e-01  1.43234208e+00  2.21486421e+00 
 4.61995088e-01  1.43234297e+00  2.21462757e+00 
 4.61995089e-01  1.43234405e+00  2.21433436e+00 
 4.61995089e-01  1.43234506e+00  2.21405916e+00 
 4.61995089e-01  1.43234651e+00  2.21365849e+00 
 4.61995089e-01  1.43234849e+00  2.21307273e+00 
 4.61995089e-01  1.43235051e+00  2.21241461e+00 
 4.61995089e-01  1.43235313e+00  2.21145047e+00 
 4.61995089e-01  1.43235563e+00  2.21043065e+00 
 4.61995090e-01  1.43235899e+00  2.20896402e+00 
 4.61995090e-01  1.43236270e+00  2.20728878e+00 
 4.61995091e-01  1.43237013e+00  2.20406768e+00 
 4.61995091e-01  1.43237961e+00  2.20057262e+00 
 4.61995092e-01  1.43239542e+00  2.19658891e+00 
 4.61995094e-01  1.43241752e+00  2.19391174e+00 
 4.61995096e-01  1.43244048e+00  2.19299956e+00 
 4.61995098e-01  1.43246441e+00  2.19273646e+00 
 4.61995100e-01  1.43249432e+00  2.19266433e+00 
 4.61995103e-01  1.43253995e+00  2.19265627e+00 
 4.61995109e-01  1.43261930e+00  2.19266834e+00 
 4.61995121e-01  1.43277801e+00  2.19268882e+00 
 4.61995133e-01  1.43293508e+00  2.19271120e+00 
 4.61995144e-01  1.43307823e+00  2.19273071e+00 
 4.61995152e-01  1.43318858e+00  2.19274688e+00 
 4.61995161e-01  1.43330682e+00  2.19276334e+00 
 4.61995173e-01  1.43346892e+00  2.19278710e+00 
 4.61995185e-01  1.43362018e+00  2.19280859e+00 
 4.61995192e-01  1.43372090e+00  2.19282362e+00 
 4.61995200e-01  1.43382059e+00  2.19283772e+00 
 4.61995210e-01  1.43395212e+00  2.19285725e+00 
 4.61995219e-01  1.43408032e+00  2.19287553e+00 
 4.61995233e-01  1.43426207e+00  2.19290235e+00 
 4.61995253e-01  1.43452891e+00  2.19294074e+00 
 4.61995283e-01  1.43492458e+00  2.19299838e+00 
 4.61995327e-01  1.43550785e+00  2.19308189e+00 
 4.61995393e-01  1.43638226e+00  2.19320690e+00 
 4.61995491e-01  1.43768660e+00  2.19339074e+00 
 4.61995638e-01  1.43963895e+00  2.19366496e+00 
 4.61995859e-01  1.44257780e+00  2.19407563e+00 
 4.61996190e-01  1.44697831e+00  2.19469126e+00 
 4.61996692e-01  1.45364491e+00  2.19562349e+00 
 4.61997444e-01  1.46362668e+00  2.19702176e+00 
 4.61998588e-01  1.47881512e+00  2.19915307e+00 
 4.62000279e-01  1.49720024e+00  2.20231636e+00 
 4.62002896e-01  1.49371562e+00  2.20723993e+00 
 4.62006472e-01  1.48895570e+00  2.21401296e+00 
 4.62011543e-01  1.48220496e+00  2.22368634e+00 
 4.62020992e-01  1.47333173e+00  2.24179785e+00 
 4.62039889e-01  1.51878191e+00  2.27793405e+00 
 4.62077683e-01  1.42220453e+00  2.34176239e+00 
 4.62118686e-01  1.10795456e+00  2.37121938e+00 
 4.62165857e-01  1.18672371e+00  2.34530974e+00 
 4.62210291e-01  1.03330392e+00  2.29171545e+00 
 4.62263655e-01  1.08557968e+00  2.21796420e+00 
 4.62307599e-01  1.04602306e+00  2.15811727e+00 
 4.62313559e-01  1.08202208e+00  2.15057538e+00 
 4.62325480e-01  1.09873361e+00  2.13626733e+00 
 4.62349320e-01  9.77906602e-01  2.11136182e+00 
 4.62357961e-01  9.20403489e-01  2.10522815e+00 
 4.62361368e-01  9.19388127e-01  2.16495029e+00 
 4.62362410e-01  9.28952277e-01  2.16378754e+00 
 4.62363179e-01  9.36003267e-01  2.16246015e+00 
 4.62363482e-01  9.38786831e-01  2.16228467e+00 
 4.62363571e-01  9.39602565e-01  2.16192522e+00 
 4.62363585e-01  9.39736878e-01  2.16207221e+00 
 4.62363592e-01  9.39796572e-01  2.16199848e+00 
 4.62363602e-01  9.39884844e-01  2.16199560e+00 
 4.62363614e-01  9.39998821e-01  2.16197508e+00 
 4.62363627e-01  9.40121453e-01  2.16195698e+00 
 4.62363642e-01  9.40260477e-01  2.16193599e+00 
 4.62363659e-01  9.40415689e-01  2.16191146e+00 
 4.62363680e-01  9.40601572e-01  2.16188392e+00 
 4.62363703e-01  9.40820163e-01  2.16184936e+00 
 4.62363733e-01  9.41094017e-01  2.16180847e+00 
 4.62363771e-01  9.41439414e-01  2.16175436e+00 
 4.62363823e-01  9.41914324e-01  2.16168264e+00 
 4.62363898e-01  9.42603941e-01  2.16157563e+00 
 4.62364026e-01  9.43777002e-01  2.16139662e+00 
 4.62364281e-01  9.46123124e-01  2.16103474e+00 
 4.62364793e-01  9.50815369e-01  2.16031314e+00 
 4.62365815e-01  9.60199858e-01  2.15886235e+00 
 4.62367861e-01  9.78968837e-01  2.15595341e+00 
 4.62371952e-01  1.01650679e+00  2.15011454e+00 
 4.62380133e-01  1.08930545e+00  2.13853474e+00 
 4.62391851e-01  9.96900529e-01  2.12245586e+00 
 4.62404521e-01  9.69943277e-01  2.10560879e+00 
 4.62419457e-01  1.09319299e+00  2.08678824e+00 
 4.62435790e-01  1.08043512e+00  2.06984404e+00 
 4.62457673e-01  1.02302580e+00  2.05393873e+00 
 4.62478892e-01  1.04159011e+00  2.04309345e+00 
 4.62515955e-01  9.92871103e-01  2.02923684e+00 
 4.62570378e-01  1.03808797e+00  2.01886529e+00 
 4.62620718e-01  1.09195842e+00  2.02864706e+00 
 4.62657448e-01  1.06416803e+00  2.04565898e+00 
 4.62699537e-01  1.02098504e+00  2.05637818e+00 
 4.62738900e-01  9.47248698e-01  2.04956547e+00 
 4.62760092e-01  1.23899962e+00  2.04461699e+00 
 4.62781358e-01  1.00001361e+00  2.04636319e+00 
 4.62801180e-01  9.59465010e-01  2.04764387e+00 
 4.62816495e-01  1.02016277e+00  2.04538530e+00 
 4.62833827e-01  1.02718682e+00  2.04318465e+00 
 4.62859988e-01  1.12347088e+00  2.04661165e+00 
 4.62880717e-01  1.07980364e+00  2.05566300e+00 
 4.62899137e-01  9.81924358e-01  2.06333043e+00 
 4.62917141e-01  1.05651108e+00  2.06659425e+00 
 4.62935063e-01  1.10403633e+00  2.06923580e+00 
 4.62956553e-01  1.19370996e+00  2.07813732e+00 
 4.62973221e-01  1.10495062e+00  2.08887394e+00 
 4.62994196e-01  1.10140144e+00  2.10040044e+00 
 4.63030699e-01  1.05999208e+00  2.10773486e+00 
 4.63060070e-01  1.24711640e+00  2.11136663e+00 
 4.63086597e-01  1.17115539e+00  2.12282313e+00 
 4.63110361e-01  1.11663521e+00  2.13328197e+00 
 4.63147147e-01  1.11068783e+00  2.13482488e+00 
 4.63198989e-01  1.14442114e+00  2.12398891e+00 
 4.63246771e-01  9.99618194e-01  2.10762062e+00 
 4.63291963e-01  1.07023274e+00  2.08365653e+00 
 4.63333202e-01  1.05502713e+00  2.06490407e+00 
 4.63375770e-01  1.00289978e+00  2.05086322e+00 
 4.63420689e-01  1.05139855e+00  2.03901445e+00 
 4.63470425e-01  1.09506699e+00  2.04335904e+00 
 4.63514562e-01  1.02286574e+00  2.05550903e+00 
 4.63555343e-01  1.01569253e+00  2.05577342e+00 
 4.63586763e-01  1.12660825e+00  2.05506670e+00 
 4.63615094e-01  1.06193153e+00  2.06207135e+00 
 4.63638227e-01  9.68355823e-01  2.06609131e+00 
 4.63660004e-01  9.54603387e-01  2.06186719e+00 
 4.63673871e-01  1.07039424e+00  2.05704862e+00 
 4.63688579e-01  1.16694172e+00  2.05561533e+00 
 4.63702314e-01  1.20809618e+00  2.06033224e+00 
 4.63715184e-01  1.10102516e+00  2.06843915e+00 
 4.63730058e-01  1.11869077e+00  2.07814809e+00 
 4.63747845e-01  1.11787082e+00  2.08832596e+00 
 4.63766880e-01  1.01801695e+00  2.09560289e+00 
 4.63786075e-01  1.01573576e+00  2.09620192e+00 
 4.63800198e-01  1.05691496e+00  2.09312982e+00 
 4.63819129e-01  1.23664958e+00  2.09153902e+00 
 4.63831704e-01  1.11164189e+00  2.09423671e+00 
 4.63846911e-01  1.03619833e+00  2.09783960e+00 
 4.63870242e-01  1.01854777e+00  2.09664436e+00 
 4.63897810e-01  9.14244163e-01  2.08483824e+00 
 4.63913260e-01  1.03943840e+00  2.07536234e+00 
 4.63931516e-01  1.09168326e+00  2.06745614e+00 
 4.63951409e-01  1.10988738e+00  2.06675641e+00 
 4.63970799e-01  1.10341553e+00  2.07218346e+00 
 4.63995715e-01  1.04542623e+00  2.08009102e+00 
 4.64018325e-01  1.18006112e+00  2.08691443e+00 
 4.64035833e-01  9.88000911e-01  2.09261460e+00 
 4.64054097e-01  1.02039499e+00  2.09426058e+00 
 4.64078065e-01  1.00482402e+00  2.08835794e+00 
 4.64102464e-01  1.09947099e+00  2.08126194e+00 
 4.64124431e-01  1.05114093e+00  2.07897683e+00 
 4.64149294e-01  1.03549129e+00  2.07784241e+00 
 4.64180426e-01  1.02821784e+00  2.07360963e+00 
 4.64206916e-01  1.15600290e+00  2.07358091e+00 
 4.64232934e-01  1.14053264e+00  2.08373814e+00 
 4.64272271e-01  1.19200958e+00  2.11006950e+00 
 4.64307780e-01  1.03758526e+00  2.12806923e+00 
 4.64342940e-01  1.07239811e+00  2.12686995e+00 
 4.64387905e-01  1.04819362e+00  2.10770742e+00 
 4.64436812e-01  1.07267879e+00  2.08703347e+00 
 4.64534625e-01  9.98724374e-01  2.05875547e+00 
 4.64634257e-01  1.03989185e+00  2.04429917e+00 
 4.64734257e-01  1.10252621e+00  2.06873810e+00 
 4.64834257e-01  1.15071247e+00  2.11716064e+00 
 4.64913428e-01  1.04826600e+00  2.12359606e+00 
 4.64999567e-01  9.18730431e-01  2.07143433e+00 
 4.65051268e-01  1.07696784e+00  2.03702930e+00 
 4.65101503e-01  1.01285071e+00  2.03595567e+00 
 4.65201503e-01  1.18230804e+00  2.08779257e+00 
 4.65294249e-01  1.00751430e+00  2.12542692e+00 
 4.65392357e-01  1.07340681e+00  2.10831370e+00 
 4.65477201e-01  1.19652671e+00  2.11556421e+00 
 4.65557142e-01  1.11494423e+00  2.14970539e+00 
 4.65641629e-01  1.07031118e+00  2.13212304e+00 
 4.65725577e-01  1.03846322e+00  2.08145315e+00 
 4.65804306e-01  1.20346613e+00  2.07781733e+00 
 4.65875482e-01  8.98728817e-01  2.09774227e+00 
 4.65940586e-01  9.71621925e-01  2.07422635e+00 
 4.65977491e-01  1.13712583e+00  2.05469251e+00 
 4.66011741e-01  1.03726907e+00  2.05507525e+00 
 4.66066136e-01  1.15105345e+00  2.07360090e+00 
 4.66133968e-01  1.02636101e+00  2.09387257e+00 
 4.66214189e-01  1.07645560e+00  2.08880724e+00 
 4.66295079e-01  1.08475970e+00  2.08198314e+00 
 4.66381072e-01  1.07087676e+00  2.08676948e+00 
 4.66481072e-01  1.07782318e+00  2.08235999e+00 
 4.66581072e-01  1.25026860e+00  2.11560816e+00 
 4.66651266e-01  1.00105476e+00  2.14357232e+00 
 4.66717114e-01  1.20748644e+00  2.13904678e+00 
 4.66790439e-01  1.08538743e+00  2.12874875e+00 
 4.66890439e-01  1.16504175e+00  2.11120875e+00 
 4.66990385e-01  1.12422413e+00  2.09736789e+00 
 4.67090385e-01  1.04545234e+00  2.07132419e+00 
 4.67187215e-01  1.10440959e+00  2.04362652e+00 
 4.67285148e-01  1.01588811e+00  2.04254520e+00 
 4.67385148e-01  1.09182311e+00  2.04622582e+00 
 4.67485148e-01  1.11906418e+00  2.07482923e+00 
 4.67557109e-01  1.10349361e+00  2.09565301e+00 
 4.67649344e-01  1.06737730e+00  2.08677462e+00 
 4.67749344e-01  9.73408754e-01  2.04767182e+00 
 4.67849344e-01  1.04347698e+00  2.02444459e+00 
 4.67941350e-01  1.17105174e+00  2.07316949e+00 
 4.68018321e-01  1.09171434e+00  2.12619181e+00 
 4.68093238e-01  1.12715271e+00  2.13196910e+00 
 4.68193238e-01  1.08930870e+00  2.11042491e+00 
 4.68293238e-01  1.09617920e+00  2.09003871e+00 
 4.68393238e-01  1.02773394e+00  2.06641491e+00 
 4.68493238e-01  1.00007976e+00  2.03763661e+00 
 4.68579639e-01  1.07082803e+00  2.03804592e+00 
 4.68663031e-01  1.11757907e+00  2.07845632e+00 
 4.68763031e-01  1.12015128e+00  2.11959103e+00 
 4.68862895e-01  1.03112227e+00  2.10503738e+00 
 4.68955371e-01  9.88868784e-01  2.05662422e+00 
 4.69055371e-01  8.95108561e-01  2.00642457e+00 
 4.69155371e-01  9.20900342e-01  1.98621354e+00 
 4.69255371e-01  9.18340917e-01  2.01063249e+00 
 4.69355371e-01  9.36104035e-01  2.04819145e+00 
 4.69455371e-01  9.97855034e-01  2.08643928e+00 
 4.69555371e-01  9.79615975e-01  2.11843004e+00 
 4.69655371e-01  1.09983758e+00  2.14544355e+00 
 4.69755371e-01  1.06289325e+00  2.17473483e+00 
 4.69855371e-01  1.03419888e+00  2.16200286e+00 
 4.69955371e-01  8.70281826e-01  2.09585085e+00 
 4.70032865e-01  1.07429679e+00  2.06289221e+00 
 4.70105048e-01  1.02312124e+00  2.08662820e+00 
 4.70159246e-01  1.03362657e+00  2.10763974e+00 
 4.70222202e-01  9.96895513e-01  2.10616174e+00 
 4.70322202e-01  9.60838646e-01  2.07849638e+00 
 4.70422202e-01  9.44331160e-01  2.05095783e+00 
 4.70522202e-01  1.00972070e+00  2.05966888e+00 
 4.70622202e-01  1.02933485e+00  2.09548715e+00 
 4.70722202e-01  9.72540987e-01  2.10223584e+00 
 4.70818615e-01  9.38162816e-01  2.07083058e+00 
 4.70918615e-01  1.00186053e+00  2.06009090e+00 
 4.71014107e-01  1.00985174e+00  2.08613444e+00 
 4.71114107e-01  1.00471806e+00  2.10057388e+00 
 4.71214107e-01  8.00340890e-01  2.06085193e+00 
 4.71296137e-01  1.03592271e+00  2.03181657e+00 
 4.71371359e-01  9.34106967e-01  2.05546488e+00 
 4.71448134e-01  1.05796411e+00  2.09067869e+00 
 4.71548134e-01  7.97337606e-01  2.09625136e+00 
 4.71641475e-01  9.16010259e-01  2.06138586e+00 
 4.71741475e-01  8.73528637e-01  2.04166829e+00 
 4.71837577e-01  1.10762451e+00  2.09075784e+00 
 4.71937577e-01  9.32136054e-01  2.15457376e+00 
 4.72037577e-01  1.00692124e+00  2.15080794e+00 
 4.72137577e-01  8.45383909e-01  2.10044424e+00 
 4.72237577e-01  1.01677275e+00  2.07606408e+00 
 4.72337577e-01  9.68307257e-01  2.10145249e+00 
 4.72405572e-01  9.37076927e-01  2.10684369e+00 
 4.72485078e-01  8.08283345e-01  2.06602347e+00 
 4.72585078e-01  8.34664582e-01  2.01031806e+00 
 4.72667975e-01  8.81771151e-01  2.01545090e+00 
 4.72755135e-01  7.44052250e-01  2.03385985e+00 
 4.72840871e-01  8.35121190e-01  2.02920423e+00 
 4.72940871e-01  8.15655719e-01  2.05197370e+00 
 4.73040871e-01  7.67282996e-01  2.06751303e+00 
 4.73133426e-01  9.02807393e-01  2.08221336e+00 
 4.73233426e-01  9.68896182e-01  2.15155814e+00 
 4.73333426e-01  9.52006988e-01  2.19855227e+00 
 4.73433426e-01  8.41467904e-01  2.16803801e+00 
 4.73533426e-01  8.10850999e-01  2.09717983e+00 
 4.73604874e-01  1.03533986e+00  2.09063248e+00 
 4.73673987e-01  8.76242549e-01  2.12774722e+00 
 4.73757920e-01  9.08952581e-01  2.13493470e+00 
 4.73828908e-01  9.35791801e-01  2.12128053e+00 
 4.73912193e-01  9.68181485e-01  2.12730032e+00 
 4.74012193e-01  1.08314158e+00  2.15984224e+00 
 4.74112193e-01  1.03332494e+00  2.18630055e+00 
 4.74212193e-01  9.43852300e-01  2.14951213e+00 
 4.74312193e-01  8.85523073e-01  2.07013274e+00 
 4.74412193e-01  9.01829009e-01  2.02416641e+00 
 4.74512193e-01  9.42117917e-01  2.03774774e+00 
 4.74612193e-01  8.91478934e-01  2.05841981e+00 
 4.74712193e-01  9.04318689e-01  2.05328365e+00 
 4.74812193e-01  9.57080517e-01  2.06506268e+00 
 4.74912193e-01  8.51800967e-01  2.07334332e+00 
 4.75012193e-01  1.03029657e+00  2.08012280e+00 
 4.75112193e-01  9.44337724e-01  2.11455295e+00 
 4.75212193e-01  9.41044812e-01  2.10879590e+00 
 4.75308165e-01  1.00001174e+00  2.09052680e+00 
 4.75403246e-01  9.05482104e-01  2.08780674e+00 
 4.75503246e-01  9.08249991e-01  2.06012411e+00 
 4.75582902e-01  1.04862010e+00  2.06901160e+00 
 4.75659709e-01  9.77129155e-01  2.10915395e+00 
 4.75753256e-01  9.81221198e-01  2.11270811e+00 
 4.75848446e-01  8.89280000e-01  2.07321765e+00 
 4.75948446e-01  9.52424524e-01  2.04577003e+00 
 4.76048446e-01  9.44645389e-01  2.05774637e+00 
 4.76148446e-01  1.10905264e+00  2.10666471e+00 
 4.76248446e-01  9.96468681e-01  2.14761880e+00 
 4.76330515e-01  9.19684059e-01  2.12027214e+00 
 4.76414651e-01  8.55855017e-01  2.05005347e+00 
 4.76488835e-01  9.89294034e-01  2.02534892e+00 
 4.76555647e-01  8.02730415e-01  2.03410923e+00 
 4.76631955e-01  9.14030443e-01  2.03058913e+00 
 4.76705441e-01  8.46274937e-01  2.02893382e+00 
 4.76805441e-01  1.00599719e+00  2.06264199e+00 
 4.76905441e-01  9.55018528e-01  2.11264863e+00 
 4.77005441e-01  9.54817198e-01  2.11935148e+00 
 4.77105441e-01  1.06892200e+00  2.12062533e+00 
 4.77200029e-01  9.68750453e-01  2.13720665e+00 
 4.77300029e-01  9.48681550e-01  2.10585486e+00 
 4.77400029e-01  1.01299991e+00  2.07935974e+00 
 4.77496936e-01  9.65011405e-01  2.08646479e+00 
 4.77596936e-01  1.05588416e+00  2.09470128e+00 
 4.77696936e-01  9.79360989e-01  2.09986857e+00 
 4.77796936e-01  1.01281671e+00  2.08563482e+00 
 4.77896936e-01  9.41479577e-01  2.06241909e+00 
 4.77996936e-01  1.01575110e+00  2.05585198e+00 
 4.78096936e-01  1.05404198e+00  2.08333624e+00 
 4.78196936e-01  9.69512515e-01  2.09413293e+00 
 4.78289437e-01  1.08446572e+00  2.08472844e+00 
 4.78389437e-01  1.10074509e+00  2.11264036e+00 
 4.78489437e-01  1.05406089e+00  2.12197505e+00 
 4.78584139e-01  1.02254719e+00  2.08556744e+00 
 4.78671776e-01  1.12433673e+00  2.07441209e+00 
 4.78762609e-01  1.06285141e+00  2.09196559e+00 
 4.78862609e-01  9.97743185e-01  2.07168985e+00 
 4.78960874e-01  9.62389006e-01  2.02421929e+00 
 4.79043429e-01  1.08350704e+00  2.02819653e+00 
 4.79124550e-01  1.06068450e+00  2.07083856e+00 
 4.79205470e-01  1.04297999e+00  2.08893621e+00 
 4.79288540e-01  1.00329653e+00  2.07139649e+00 
 4.79368873e-01  1.04939507e+00  2.05909670e+00 
 4.79468873e-01  9.93378430e-01  2.06006352e+00 
 4.79568873e-01  9.87638270e-01  2.05112495e+00 
 4.79668873e-01  1.16490794e+00  2.08221758e+00 
 4.79763124e-01  1.15905039e+00  2.15335776e+00 
 4.79848002e-01  1.14814388e+00  2.17357347e+00 
 4.79948002e-01  1.03303506e+00  2.12769356e+00 
 4.80048002e-01  1.06504291e+00  2.06929600e+00 
 4.80148002e-01  1.10966012e+00  2.06366948e+00 
 4.80244959e-01  1.06515960e+00  2.07903095e+00 
 4.80344959e-01  1.04904507e+00  2.06439231e+00 
 4.80444959e-01  1.07986001e+00  2.05595466e+00 
 4.80544959e-01  1.10034676e+00  2.07381109e+00 
 4.80644959e-01  1.06661512e+00  2.08106615e+00 
 4.80744959e-01  1.10778248e+00  2.07621170e+00 
 4.80844959e-01  1.18741670e+00  2.10069702e+00 
 4.80932790e-01  1.03818744e+00  2.11036570e+00 
 4.81021009e-01  1.16175288e+00  2.08965817e+00 
 4.81121009e-01  1.18109317e+00  2.10197393e+00 
 4.81221009e-01  1.20593911e+00  2.12506124e+00 
 4.81321009e-01  1.20148583e+00  2.11932271e+00 
 4.81421009e-01  1.14552794e+00  2.09282505e+00 
 4.81521009e-01  1.19832792e+00  2.06879147e+00 
 4.81621009e-01  1.13456325e+00  2.06267676e+00 
 4.81721009e-01  1.17293745e+00  2.05544020e+00 
 4.81821009e-01  1.07420702e+00  2.04106782e+00 
 4.81921009e-01  1.06648553e+00  2.01564595e+00 
 4.82021009e-01  1.01690905e+00  1.99875045e+00 
 4.82109957e-01  1.20671817e+00  2.03256650e+00 
 4.82198527e-01  1.08465216e+00  2.08785557e+00 
 4.82298527e-01  1.16371087e+00  2.10395638e+00 
 4.82398527e-01  1.27876677e+00  2.13288115e+00 
 4.82492483e-01  1.15906030e+00  2.16332720e+00 
 4.82582216e-01  9.19835852e-01  2.10861313e+00 
 4.82648677e-01  1.10230834e+00  2.04368582e+00 
 4.82716624e-01  1.08368837e+00  2.02766901e+00 
 4.82794037e-01  1.13556551e+00  2.05457832e+00 
 4.82875339e-01  1.04382150e+00  2.06829273e+00 
 4.82972163e-01  1.09319478e+00  2.05933499e+00 
 4.83072163e-01  1.01976811e+00  2.05228211e+00 
 4.83172163e-01  1.05655677e+00  2.05038696e+00 
 4.83272163e-01  1.09810111e+00  2.07129653e+00 
 4.83361489e-01  1.11616135e+00  2.10349791e+00 
 4.83461489e-01  1.01828690e+00  2.09871532e+00 
 4.83554251e-01  1.11922858e+00  2.08145713e+00 
 4.83654251e-01  1.00730308e+00  2.08200439e+00 
 4.83754251e-01  1.13134049e+00  2.08643455e+00 
 4.83854251e-01  1.03746184e+00  2.09700749e+00 
 4.83954251e-01  9.80617331e-01  2.07358813e+00 
 4.84053165e-01  9.90696345e-01  2.03804060e+00 
 4.84141790e-01  1.09000406e+00  2.06151396e+00 
 4.84234774e-01  1.02149558e+00  2.10116509e+00 
 4.84334774e-01  9.89422180e-01  2.08999440e+00 
 4.84434774e-01  1.03323790e+00  2.07129556e+00 
 4.84534774e-01  1.00787625e+00  2.08214688e+00 
 4.84634774e-01  1.08778697e+00  2.10060562e+00 
 4.84734774e-01  1.08870778e+00  2.12565531e+00 
 4.84834774e-01  1.04907023e+00  2.12342252e+00 
 4.84934774e-01  9.55300309e-01  2.07767017e+00 
 4.85034774e-01  8.85823749e-01  2.01897733e+00 
 4.85109369e-01  9.42679782e-01  2.00096540e+00 
 4.85197138e-01  1.09285443e+00  2.05388590e+00 
 4.85269916e-01  1.02681032e+00  2.11735095e+00 
 4.85356548e-01  1.07781101e+00  2.14224404e+00 
 4.85456548e-01  1.05931784e+00  2.13674122e+00 
 4.85556548e-01  1.09215129e+00  2.12922503e+00 
 4.85656548e-01  9.98029219e-01  2.10587106e+00 
 4.85756548e-01  9.74680649e-01  2.06264812e+00 
 4.85844742e-01  1.04441078e+00  2.05097346e+00 
 4.85928834e-01  1.18701839e+00  2.10285601e+00 
 4.86028834e-01  1.15590491e+00  2.17321407e+00 
 4.86104456e-01  1.20419638e+00  2.18515712e+00 
 4.86184230e-01  1.01118565e+00  2.15617409e+00 
 4.86263864e-01  9.74947536e-01  2.09019817e+00 
 4.86333462e-01  9.61979157e-01  2.02911977e+00 
 4.86406292e-01  9.22819094e-01  1.99405331e+00 
 4.86489242e-01  1.02476265e+00  2.00322060e+00 
 4.86576284e-01  1.03745304e+00  2.05496765e+00 
 4.86652878e-01  9.68280304e-01  2.07912630e+00 
 4.86725709e-01  1.08455945e+00  2.08200207e+00 
 4.86817006e-01  9.67248292e-01  2.09234781e+00 
 4.86917006e-01  1.02731244e+00  2.08307607e+00 
 4.87017006e-01  9.64243565e-01  2.06935822e+00 
 4.87117006e-01  1.11169938e+00  2.08840721e+00 
 4.87217006e-01  1.10689740e+00  2.13568644e+00 
 4.87274354e-01  8.65001143e-01  2.13669144e+00 
 4.87329924e-01  9.10634220e-01  2.09551073e+00 
 4.87371011e-01  9.93127335e-01  2.06324911e+00 
 4.87410725e-01  1.01616132e+00  2.05404645e+00 
